Order ID	Order Date	Order Priority	Order Quantity	Unit Price	Sales	Ship Mode	Shipping Cost	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date			
5153	25/08/2011	Critical	37	132.35	4896.93	Express Air	12.65	Prince Edward Island	Home Office	Furniture	Chairs & Chairmats	Medium Box	8/27/2011			
15622	25/08/2011	High	34	252.39	8581.25	Delivery Truck	60.2	British Columbia	Consumer	Furniture	Bookcases	Jumbo Box	8/26/2011			
36676	25/08/2011	Not Specified	32	95.19	3046.01	Delivery Truck	14	Saskachewan	Corporate	Technology	Office Machines	Jumbo Drum	8/27/2011			
15622	25/08/2011	High	21	6.48	135.99	Regular Air	9.68	British Columbia	Consumer	Office Supplies	Paper	Small Box	8/26/2011			
36676	25/08/2011	Not Specified	15	23.57	353.52	Regular Air	8.18	Saskachewan	Corporate	Office Supplies	Paper	Small Box	8/26/2011			
49319	25/08/2011	Low	13	7.60	98.82	Regular Air	5.53	Saskachewan	Corporate	Technology	Computer Peripherals	Small Pack	8/27/2011			
56640	25/08/2011	High	11	7.30	80.26	Regular Air	5.66	British Columbia	Corporate	Office Supplies	Paper	Small Box	8/26/2011			
56640	25/08/2011	High	2	14.66	29.31	Regular Air	5.43	British Columbia	Corporate	Office Supplies	Paper	Small Box	8/26/2011			
30276	26/08/2011	Low	44	33.04	1453.704	Regular Air	1.1	Quebec	Corporate	Technology	Telephones and Communication	Small Box	8/30/2011			
17924	26/08/2011	Critical	42	59.70	2507.48	Regular Air	4.5	Saskachewan	Consumer	Office Supplies	Appliances	Small Box	8/26/2011			
53767	26/08/2011	Not Specified	35	32.32	1131.15	Regular Air	5.76	Alberta	Small Business	Office Supplies	Paper	Small Box	8/27/2011			
30276	26/08/2011	Low	34	225.19	7656.304	Delivery Truck	54.12	Quebec	Corporate	Furniture	Tables	Jumbo Box	8/30/2011			
39169	26/08/2011	Medium	5	4.98	24.91	Regular Air	0.71	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	8/27/2011			
6336	28/08/2011	High	43	7.45	320.26	Express Air	6.05	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	8/30/2011			
54914	28/08/2011	Critical	32	6.19	197.93	Regular Air	5.46	Ontario	Small Business	Office Supplies	Paper	Small Box	8/29/2011			
48709	28/08/2011	High	17	2.77	47.12	Regular Air	4.28	British Columbia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	8/30/2011			
54914	28/08/2011	Critical	7	12.94	90.58	Regular Air	6.27	Ontario	Small Business	Office Supplies	Storage & Organization	Medium Box	8/30/2011			
8391	28/08/2011	High	4	316.68	1266.72	Delivery Truck	64.73	Nunavut	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	8/29/2011			
49828	30/08/2011	Medium	39	6.98	272.39	Express Air	6.6	Manitoba	Consumer	Office Supplies	Paper	Small Box	8/31/2011			
36679	30/08/2011	Critical	28	53.28	1491.8265	Regular Air	8.99	Ontario	Corporate	Technology	Telephones and Communication	Small Box	09/02/2011			
11233	30/08/2011	Not Specified	25	11.06	276.5	Regular Air	4.8	Ontario	Corporate	Office Supplies	Envelopes	Small Box	09/01/2011			
38561	30/08/2011	Critical	19	8.92	169.4	Regular Air	7.29	Saskachewan	Home Office	Furniture	Office Furnishings	Small Pack	09/01/2011			
4676	31/08/2011	High	50	3.76	187.83	Regular Air	0.5	Nunavut	Home Office	Office Supplies	Labels	Small Box	09/02/2011			
6337	31/08/2011	Not Specified	48	70.79	3397.72	Regular Air	37.58	British Columbia	Corporate	Furniture	Office Furnishings	Wrap Bag	09/02/2011			
34596	31/08/2011	Critical	39	7.75	302.09	Regular Air	6.16	New Brunswick	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	09/01/2011			
4676	31/08/2011	High	30	141.77	4253.009	Regular Air	8.99	Nunavut	Home Office	Technology	Telephones and Communication	Small Box	09/01/2011			
57799	31/08/2011	High	25	493.72	12343.07	Delivery Truck	69.3	Saskachewan	Consumer	Technology	Office Machines	Jumbo Drum	09/02/2011			
4676	31/08/2011	High	11	110.00	1210.0515	Regular Air	7.69	Nunavut	Home Office	Technology	Telephones and Communication	Small Box	09/01/2011			
4676	31/08/2011	High	3	16.53	49.59	Express Air	6.47	Nunavut	Home Office	Office Supplies	Paper	Small Box	09/02/2011			
6337	31/08/2011	Not Specified	1	449.42	449.42	Delivery Truck	85.63	British Columbia	Corporate	Furniture	Tables	Jumbo Box	09/01/2011			
51906	01/09/2011	High	24	8.60	206.34	Regular Air	3.62	British Columbia	Home Office	Technology	Computer Peripherals	Small Pack	09/02/2011			
34112	01/09/2011	Critical	13	24.29	315.792	Regular Air	8.59	Saskachewan	Small Business	Technology	Telephones and Communication	Medium Box	09/03/2011			
8578	02/09/2011	High	40	9.17	366.87	Regular Air	5.71	New Brunswick	Corporate	Furniture	Office Furnishings	Small Box	09/03/2011			
27778	02/09/2011	Critical	34	141.35	4805.92	Delivery Truck	36.09	Northwest Territories	Corporate	Furniture	Bookcases	Jumbo Box	09/04/2011			
9027	02/09/2011	Low	30	31.10	932.892	Regular Air	0.99	Prince Edward Island	Consumer	Technology	Telephones and Communication	Small Pack	09/11/2011			
40896	02/09/2011	Not Specified	21	7.42	155.73	Express Air	1.71	Newfoundland	Corporate	Office Supplies	Paper	Wrap Bag	09/03/2011			
27778	02/09/2011	Critical	10	635.03	6350.29	Regular Air	24.49	Manitoba	Corporate	Technology	Copiers and Fax	Large Box	09/04/2011			
27778	02/09/2011	Critical	1	232.67	232.67	Regular Air	15.01	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	09/04/2011			
41152	03/09/2011	High	49	75.57	3702.92	Regular Air	19.95	British Columbia	Corporate	Office Supplies	Appliances	Large Box	09/04/2011			
42274	03/09/2011	High	45	11.30	508.49	Express Air	6.2	Ontario	Home Office	Furniture	Office Furnishings	Wrap Bag	09/05/2011			
34660	03/09/2011	Not Specified	36	106.45	3832.37	Regular Air	5.81	Saskachewan	Home Office	Furniture	Office Furnishings	Medium Box	09/05/2011			
41152	03/09/2011	High	29	1.86	53.99	Regular Air	1.49	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	09/05/2011			
42274	03/09/2011	High	23	99.86	2296.76	Regular Air	19.99	Ontario	Home Office	Technology	Computer Peripherals	Small Box	09/05/2011			
27904	03/09/2011	High	8	57.57	460.5895	Regular Air	8.99	British Columbia	Consumer	Technology	Telephones and Communication	Small Box	09/04/2011			
2309	03/09/2011	Low	7	3.86	27.01	Regular Air	1.49	Yukon	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	09/05/2011			
34660	03/09/2011	Not Specified	4	6.19	24.77	Regular Air	5.68	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	09/04/2011			
34180	03/09/2011	High	2	13.50	27	Express Air	8.09	Manitoba	Corporate	Office Supplies	Paper	Small Box	09/03/2011			
13889	04/09/2011	Medium	49	264.88	12979.1	Delivery Truck	54.31	British Columbia	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	09/05/2011			
17573	04/09/2011	Low	47	458.63	21555.6	Delivery Truck	49	Alberta	Small Business	Technology	Copiers and Fax	Jumbo Drum	09/06/2011			
9955	04/09/2011	Critical	37	78.70	2912.015	Regular Air	4.9	Alberta	Corporate	Technology	Telephones and Communication	Small Box	09/06/2011			
51969	04/09/2011	High	33	53.23	1756.695	Regular Air	8.8	British Columbia	Consumer	Technology	Telephones and Communication	Small Box	09/07/2011			
17573	04/09/2011	Low	23	9.61	220.97	Regular Air	7.29	Ontario	Small Business	Furniture	Office Furnishings	Small Pack	09/08/2011			
53895	04/09/2011	Not Specified	21	377.27	7922.69	Regular Air	19.99	Saskachewan	Small Business	Office Supplies	Storage & Organization	Small Box	09/06/2011			
9863	04/09/2011	Critical	18	1.89	33.96	Regular Air	0.7	Ontario	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	09/06/2011			
51969	04/09/2011	High	16	12.31	196.98	Regular Air	6.47	British Columbia	Consumer	Office Supplies	Paper	Small Box	09/04/2011			
43363	05/09/2011	Critical	35	368.81	12908.4	Delivery Truck	59	Saskachewan	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	09/07/2011			
19138	05/09/2011	Low	30	12.90	387	Express Air	6.13	Northwest Territories	Home Office	Office Supplies	Storage & Organization	Small Box	09/10/2011			
58179	05/09/2011	Medium	3	13.16	39.49	Regular Air	5.72	British Columbia	Small Business	Office Supplies	Envelopes	Small Box	09/06/2011			
27684	05/09/2011	Low	1	13.04	13.04	Regular Air	2.89	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	09/07/2011			
50500	06/09/2011	Low	45	2.43	109.39	Express Air	1.02	New Brunswick	Consumer	Office Supplies	Rubber Bands	Wrap Bag	09/06/2011			
8323	06/09/2011	High	45	17.04	766.9635	Express Air	2.5	Ontario	Home Office	Technology	Telephones and Communication	Wrap Bag	09/07/2011			
50500	06/09/2011	Low	11	5.90	64.86	Regular Air	0.95	New Brunswick	Consumer	Office Supplies	Paper	Wrap Bag	09/10/2011			
40806	06/09/2011	Critical	8	6.64	53.14	Regular Air	7.78	British Columbia	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	09/07/2011			
50566	07/09/2011	Not Specified	48	8.11	389.28	Regular Air	3.5	Ontario	Corporate	Office Supplies	Appliances	Small Box	09/09/2011			
39079	07/09/2011	High	46	1.64	75.6	Regular Air	5.28	Quebec	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	09/07/2011			
19621	07/09/2011	Critical	20	3.35	67.03	Regular Air	1.92	Manitoba	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Wrap Bag	09/08/2011			
2626	07/09/2011	Not Specified	16	3.02	48.37	Regular Air	0.5	Ontario	Small Business	Office Supplies	Labels	Small Box	09/09/2011			
47333	07/09/2011	Critical	16	47.52	760.2485	Regular Air	3.3	Manitoba	Home Office	Technology	Telephones and Communication	Small Pack	09/07/2011			
19621	07/09/2011	Critical	15	9.39	140.82	Express Air	6.5	Manitoba	Corporate	Office Supplies	Storage & Organization	Medium Box	09/08/2011			
6054	08/09/2011	Low	43	14.96	643.31	Express Air	10.68	Yukon	Corporate	Office Supplies	Storage & Organization	Small Box	9/13/2011			
706	08/09/2011	Critical	42	1.79	75.14	Regular Air	0.7	Nova Scotia	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	09/10/2011			
58593	08/09/2011	Critical	29	69.60	2018.45	Regular Air	37.58	Nova Scotia	Corporate	Furniture	Office Furnishings	Wrap Bag	09/09/2011			
2823	08/09/2011	High	21	226.38	4754.08	Delivery Truck	28.66	Manitoba	Home Office	Office Supplies	Storage & Organization	Jumbo Drum	09/09/2011			
2823	08/09/2011	High	17	21.03	357.43	Regular Air	6.5	Manitoba	Home Office	Technology	Computer Peripherals	Small Box	09/09/2011			
27266	08/09/2011	Critical	9	114.56	1031.06	Regular Air	1.99	Nova Scotia	Corporate	Technology	Computer Peripherals	Small Pack	09/11/2011			
6054	08/09/2011	Low	6	4.55	27.32	Express Air	5.33	Yukon	Corporate	Furniture	Office Furnishings	Small Box	09/10/2011			
56257	09/09/2011	Medium	49	5.43	266.3	Express Air	5.71	Quebec	Home Office	Furniture	Office Furnishings	Medium Box	09/10/2011			
37414	09/09/2011	Low	39	528.12	20596.58	Delivery Truck	64.59	Quebec	Home Office	Furniture	Tables	Jumbo Box	09/11/2011			
34151	09/09/2011	Not Specified	26	157.58	4097.1445	Regular Air	8.99	Yukon	Corporate	Technology	Telephones and Communication	Small Box	09/10/2011			
14368	10/09/2011	High	37	32.92	1218.08	Regular Air	8.99	Ontario	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	09/12/2011			
2436	10/09/2011	Not Specified	14	23.59	330.21	Express Air	5.47	Yukon	Corporate	Office Supplies	Paper	Small Box	9/13/2011			
13702	10/09/2011	Low	6	34.83	209	Regular Air	7.5	Northwest Territories	Small Business	Office Supplies	Paper	Small Box	9/14/2011			
10752	10/09/2011	Critical	5	19.08	95.38	Regular Air	13.18	Quebec	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	09/11/2011			
14368	10/09/2011	High	5	104.41	522.06	Regular Air	13.99	Ontario	Consumer	Furniture	Office Furnishings	Medium Box	09/11/2011			
54084	10/09/2011	Critical	3	53.51	160.52	Delivery Truck	14.19	Alberta	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	09/12/2011			
55809	10/09/2011	Critical	2	125.35	250.7	Delivery Truck	45	Ontario	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	09/12/2011			
47109	11/09/2011	High	47	130.46	6131.54	Regular Air	12.65	Quebec	Small Business	Furniture	Chairs & Chairmats	Medium Box	9/13/2011			
51687	11/09/2011	Low	42	5.93	248.92	Regular Air	5.3	Saskachewan	Small Business	Office Supplies	Envelopes	Small Box	9/13/2011			
27169	11/09/2011	Not Specified	16	6.87	109.9	Regular Air	5.27	Yukon	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	09/12/2011			
166	11/09/2011	High	10	56.79	567.936	Express Air	8.99	Manitoba	Consumer	Technology	Telephones and Communication	Small Box	9/13/2011			
44451	11/09/2011	Critical	4	25.98	103.9	Express Air	7.58	Nova Scotia	Home Office	Furniture	Office Furnishings	Small Box	9/13/2011			
44451	11/09/2011	Low	4	3.12	12.49	Regular Air	4.77	British Columbia	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	9/15/2011			
2181	12/09/2011	Medium	40	2.56	102.56	Regular Air	0.5	Ontario	Home Office	Office Supplies	Labels	Small Box	09/12/2011			
59171	12/09/2011	Medium	39	2.69	105.07	Regular Air	0.7	New Brunswick	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	9/13/2011			
43111	12/09/2011	High	27	174.92	4722.83	Regular Air	19.99	British Columbia	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	9/13/2011			
1575	12/09/2011	Medium	26	5.14	133.65	Regular Air	0.8	Yukon	Small Business	Office Supplies	Paper	Wrap Bag	9/14/2011			
10278	12/09/2011	Low	25	76.31	1907.71	Delivery Truck	26.74	Saskachewan	Home Office	Furniture	Bookcases	Jumbo Box	9/19/2011			
11815	12/09/2011	Low	22	15.97	351.27	Regular Air	7.42	Manitoba	Consumer	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	9/14/2011			
1575	12/09/2011	Medium	10	52.57	525.674	Regular Air	5.26	Yukon	Small Business	Technology	Telephones and Communication	Small Box	9/14/2011			
9671	12/09/2011	High	6	2.10	12.61	Regular Air	1.49	Saskachewan	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	9/14/2011			
48101	12/09/2011	High	4	27.22	108.87	Regular Air	16.87	Northwest Territories	Home Office	Office Supplies	Paper	Small Box	9/14/2011			
2181	12/09/2011	Medium	3	5.29	15.87	Express Air	0.76	Ontario	Home Office	Office Supplies	Rubber Bands	Wrap Bag	9/14/2011			
30659	13/09/2011	Critical	45	69.26	3116.7715	Regular Air	0.99	British Columbia	Corporate	Technology	Telephones and Communication	Wrap Bag	9/15/2011			
40871	13/09/2011	Not Specified	32	9.19	294.04	Regular Air	5.6	Prince Edward Island	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	9/15/2011			
39331	13/09/2011	High	23	6.50	149.4	Express Air	8.49	Manitoba	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	9/14/2011			
40871	13/09/2011	Not Specified	18	112.37	2022.65	Delivery Truck	30	Prince Edward Island	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	9/15/2011			
27271	14/09/2011	Not Specified	8	37.70	301.57	Delivery Truck	19.19	Quebec	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	9/15/2011			
17283	14/09/2011	Not Specified	4	1368.03	5472.12	Delivery Truck	14.7	Northwest Territories	Home Office	Technology	Office Machines	Jumbo Drum	9/15/2011			
27781	15/09/2011	High	47	3.85	181.13	Regular Air	2.5	British Columbia	Small Business	Office Supplies	Envelopes	Small Box	9/17/2011			
23078	15/09/2011	Medium	39	14.82	577.95	Regular Air	7.42	Nova Scotia	Consumer	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	9/17/2011			
26439	15/09/2011	Medium	38	32.39	1230.83	Regular Air	6.5	Saskachewan	Corporate	Technology	Computer Peripherals	Small Box	9/16/2011			
32580	15/09/2011	High	38	6.88	261.38	Regular Air	8.74	Ontario	Corporate	Office Supplies	Paper	Small Box	9/17/2011			
26439	15/09/2011	Medium	37	4.59	169.93	Regular Air	5.74	Saskachewan	Corporate	Office Supplies	Paper	Small Box	9/15/2011			
27589	15/09/2011	Medium	36	1.79	64.43	Regular Air	1.49	Ontario	Corporate	Furniture	Tables	Jumbo Box	9/16/2011			
17765	15/09/2011	Not Specified	36	2.20	79.02	Regular Air	6.05	Quebec	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	9/15/2011			
24705	15/09/2011	Critical	34	7.66	260.51	Regular Air	7.72	Alberta	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	9/17/2011			
17539	15/09/2011	Not Specified	28	13.64	381.79	Regular Air	5	Alberta	Consumer	Furniture	Office Furnishings	Small Pack	9/16/2011			
27589	15/09/2011	Medium	25	18.68	467	Regular Air	8.99	Ontario	Corporate	Furniture	Office Furnishings	Small Pack	9/16/2011			
26439	15/09/2011	Medium	23	51.17	1176.944	Regular Air	4.99	Saskachewan	Corporate	Technology	Telephones and Communication	Small Box	9/17/2011			
32580	15/09/2011	High	23	7.25	166.8	Regular Air	1.71	Ontario	Corporate	Office Supplies	Paper	Wrap Bag	9/15/2011			
5958	15/09/2011	Medium	21	125.22	2629.664	Delivery Truck	60	Yukon	Small Business	Furniture	Tables	Jumbo Drum	9/15/2011			
27589	15/09/2011	Medium	20	42.29	845.7	Express Air	1.99	Ontario	Corporate	Technology	Computer Peripherals	Small Pack	9/17/2011			
23078	15/09/2011	Medium	18	9.39	168.95	Regular Air	5.76	Newfoundland	Consumer	Office Supplies	Envelopes	Small Box	9/15/2011			
18273	15/09/2011	Low	18	51.39	925.03	Regular Air	19.99	Prince Edward Island	Corporate	Technology	Computer Peripherals	Small Box	9/17/2011			
24705	15/09/2011	Critical	15	31.09	466.28	Regular Air	1.99	Alberta	Consumer	Technology	Computer Peripherals	Small Pack	9/17/2011			
17539	15/09/2011	Not Specified	10	152.93	1529.3115	Regular Air	8.99	Alberta	Consumer	Technology	Telephones and Communication	Small Box	9/16/2011			
23078	15/09/2011	Medium	8	42.78	342.27	Regular Air	19.99	Nova Scotia	Consumer	Office Supplies	Paper	Small Box	9/17/2011			
5958	15/09/2011	Medium	3	678.99	2036.97	Regular Air	24.49	Yukon	Small Business	Technology	Copiers and Fax	Large Box	9/17/2011			
47174	16/09/2011	Critical	42	15.29	642.1	Regular Air	7.51	Ontario	Corporate	Technology	Office Machines	Medium Box	9/16/2011			
20071	17/09/2011	Medium	31	25.48	789.94	Delivery Truck	14.36	Northwest Territories	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	9/19/2011			
1127	18/09/2011	Not Specified	48	111.26	5340.5	Regular Air	13.99	Ontario	Consumer	Furniture	Office Furnishings	Medium Box	9/19/2011			
36708	19/09/2011	Not Specified	46	13.84	636.5	Regular Air	9.44	Saskachewan	Corporate	Technology	Office Machines	Medium Box	9/21/2011			
28992	19/09/2011	Critical	41	167.41	6863.95	Express Air	19.99	Quebec	Consumer	Office Supplies	Storage & Organization	Small Box	9/20/2011			
22210	19/09/2011	Critical	37	27.93	1033.44	Regular Air	4.86	New Brunswick	Corporate	Office Supplies	Paper	Wrap Bag	9/21/2011			
36708	19/09/2011	Not Specified	25	104.57	2614.3705	Regular Air	7.69	Saskachewan	Corporate	Technology	Telephones and Communication	Small Box	9/21/2011			
26787	19/09/2011	High	25	44.80	1119.91	Express Air	5.79	Manitoba	Small Business	Office Supplies	Paper	Small Box	9/21/2011			
18852	19/09/2011	High	17	20.66	351.25	Express Air	5.97	Quebec	Small Business	Office Supplies	Paper	Small Box	9/21/2011			
27715	19/09/2011	High	12	7.88	94.52	Regular Air	6.28	Yukon	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	9/21/2011			
55492	19/09/2011	Critical	10	112.42	1124.244	Express Air	7.69	Quebec	Corporate	Technology	Telephones and Communication	Small Box	9/21/2011			
19462	20/09/2011	Medium	2	103.34	206.68	Regular Air	35	British Columbia	Home Office	Office Supplies	Storage & Organization	Large Box	9/21/2011			
21188	21/09/2011	Critical	29	725.75	21046.74	Regular Air	24.49	Alberta	Small Business	Technology	Copiers and Fax	Large Box	9/23/2011			
6086	22/09/2011	Critical	48	36.14	1734.72	Regular Air	19.99	Quebec	Corporate	Office Supplies	Paper	Small Box	9/24/2011			
45606	22/09/2011	Medium	38	8.57	325.75	Regular Air	8.54	Prince Edward Island	Corporate	Furniture	Office Furnishings	Small Pack	9/24/2011			
2658	22/09/2011	Medium	34	6.75	229.51	Regular Air	9.54	Yukon	Small Business	Office Supplies	Paper	Small Box	9/23/2011			
